Informe,Cardex Detallado
Fecha Inicio,01/01/24
Fecha Fin,17/01/25
Periodo anterior,12/24
Cia. Doc.,Proyecto,Nombre Proyecto,3er.Producto,2do.Producto,Nombre Producto,Tipo Orden,Nro. Orden,Categ. LM,Nro. Batch,Fecha Movi,Fecha Contable,Percha,Tipo Movi,No Mov.,Existencia Inicial,Cant. Movi,Unidad,Precio Unitario,Costo Movi,Exist Final,Saldo Inicial,Saldo Final
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,B200,CO2701038,"ACOPLE;HEMBRA;MANGUERA;2""ROSCA;EXTERNA;B200;ALUMINIO",,,D029,12253417,04/03/24,01/03/24,,II,24000001,"4,00","6,00",UN,"38151,4167",228909,"10,00",152607,381516
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700057,CO4700057,ESCOBA;NYLON;60CM;MANGO.MADER;CERDA.DURA,,,D035,12253417,04/03/24,01/03/24,,II,24000001,",00","10,00",UN,"5652,5238",56525,"10,00",0,56525
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,2437600,CO4110743,SET;REACTIVOS;CLORURO;HACH;20-400MG/L;Cl;RECUENTO.GOTAS,,,D035,12253417,04/03/24,01/03/24,,II,24000001,",00","2,00",UN,"177589,9367",355180,"2,00",0,355180
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,HI76407,CO4110744,MEMBRANA;OD;TAPA.ROSCA;HANNA;PTFE;HI76407A/P;5UN,,,D004,12253417,04/03/24,01/03/24,,II,24000001,"1,00","1,00",UN,"424818,0000",424818,"2,00",424818,849636
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,HI7040,CO4110745,SOLUCION;OXIGENO;DISUELTO;HANNA;500ML;CERO.OXIGENO,,,D004,12253417,04/03/24,01/03/24,,II,24000001,"1,00","1,00",UN,"102328,0000",102328,"2,00",102328,204656
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700060,CO4700060,ESCOBILLON;CEPILLO;CERDAS.GRUESAS;LAVADO.INODOROS,,,D035,12253417,04/03/24,01/03/24,,II,24000001,",00","7,00",UN,"2892,6154",20248,"7,00",-1,20247
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4610645,CO4610645,OVEROL;ENTERIZO;IGNIFUGO;T-40;REFLECTIVO;GRIS;NOMEX;C/LOGO,,,D033,12253417,04/03/24,01/03/24,,II,24000001,"1,00","1,00",UN,"297500,0000",297500,"2,00",297500,595000
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4610646,CO4610646,OVEROL;ENTERIZO;IGNIFUGO;T-38;REFLECTIVO;GRIS;NOMEX;C/LOGO,,,D033,12253417,04/03/24,01/03/24,,II,24000001,"1,00","1,00",UN,"297500,0000",297500,"2,00",297500,595000
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,H10P3E,CO4610661,PROTECTOR;AUDITIVO;COPA;PELTOR;ABS;NEGRO/ROJO;3M;ACOPLE.CASC,,,D033,12253417,04/03/24,01/03/24,,II,24000001,"9,00","27,00",UN,"54145,0000",1461915,"36,00",487305,1949220
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4710283,CO4710283,NARANJA.TERPENO;LIPESA;L-481;EMULS;BLANCO;PH.10.50-11.50,,,D035,12253417,04/03/24,01/03/24,,II,24000001,"20,00","40,00",LT,"18623,5000",744940,"60,00",372470,1117410
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700072,CO4700072,QUIMICO;DESODORIZANTE;LIQUIDO;PORTATIL;TRUEX.80;ML,,,D004,12253417,04/03/24,01/03/24,,II,24000001,"344500,00","590000,00",ML,"58,1671",34318589,"934500,00",18484064,52802653
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4002636,CO4002636,"UNION.TUB;PVC;2"";50PSI;SOLD;NTC1341;SANIT",,,D029,12253417,04/03/24,01/03/24,,II,24000001,"8,00","6,00",UN,"7497,0000",44982,"14,00",71876,116858
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4002718,CO4002718,"BOMBA.PIE;AUTOCEBANTE;1/2"";NYLON;ACETAL;NEOPRENO;SS;P/LAV",,,D015,12253417,04/03/24,01/03/24,,II,24000001,"15,00","5,00",UN,"142800,0000",714000,"20,00",2409750,3123750
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700096,CO4700096,JABON;LIQUIDO;MANOS;LITRO,,,D033,12253417,04/03/24,01/03/24,,II,24000001,"100,00","40,00",LT,"6684,8300",267393,"140,00",683757,951150
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700097,CO4700097,LIMPIADOR;MULTIUSOS;P/GRASAS.ANIMAL/VEGETAL;LITRO,,,D029,12253417,04/03/24,01/03/24,,II,24000001,"100,00","20,00",LT,"7165,2682",143305,"120,00",863248,1006553
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700098,CO4700098,SILICONA;EMULSIONADA;LITRO,,,D029,12253417,04/03/24,01/03/24,,II,24000001,"80,00","60,00",LT,"10504,7300",630284,"140,00",840372,1470656
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700099,CO4700099,REMOVEDOR;GRAFITIS/TINTAS;LITROS,,,D029,12253417,04/03/24,01/03/24,,II,24000001,"40,00","80,00",LT,"13387,5000",1071000,"120,00",535500,1606500
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700135,CO4700135,BOLSA;PLASTICA;45X60CMCAL.1.;COLOR.NEGRO,,,D035,12253417,04/03/24,01/03/24,,II,24000001,"4618,00","11448,00",UN,"79,7300",912749,"16066,00",505564,1418313
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,4008-101-A65,CO4003037,BOMBA;AGUA;SHURFLO;SERIE.400812V;7.5A;55PSI,,,D015,12253417,04/03/24,01/03/24,,II,24000001,"1,00","3,00",UN,"654500,0000",1963500,"4,00",654500,2618000
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO3101228,CO3101228,ACOPLE.FLEXIBLE;EPDM;J8;RPM.4500,,,D015,12253417,04/03/24,01/03/24,,II,24000001,"1,00","1,00",UN,"448630,0000",448630,"2,00",449264,897894
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,MX1020001,CO3000489,"GRIFERIA;LAVAMANOS;MESA.PUSH;LONG.ESPIGA.47;6MM;1/2"";NPSM",,,D029,12253417,04/03/24,01/03/24,,II,24000001,"5,00","11,00",UN,"170408,0000",1874488,"16,00",852040,2726528
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4710096,CO4710096,ESCOBA;CERDAS.PLASTICA;PALO.MADERA,,,D035,12254067,04/03/24,01/03/24,,II,24000002,"30,00","20,00",UN,"7021,0000",140420,"50,00",692045,832465
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4610006,CO4610006,CASCO;SEGURIDAD;TIPO;II-EBARBUQUEJO;3PUNTOS,,,D033,12254067,04/03/24,01/03/24,,II,24000002,"4,00","2,00",UN,"65618,2838",131237,"6,00",262841,394078
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4710126,CO4710126,RECOGEDOR;PLASTICO;D/MANO,,,D035,12254067,04/03/24,01/03/24,,II,24000002,",00","1,00",UN,"3570,0000",3570,"1,00",0,3570
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO1510001,CO1510001,LIQUIDO;FRENOS;DOT-4SAE;J-1703;1;5;AMARILLO;240CC,,,D011,12254067,04/03/24,01/03/24,,II,24000002,"6,00","8,00",UN,"23562,0000",188496,"14,00",141372,329868
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4710216,CO4710216,LIMPIADOR;QUIMIC;DESINCRUSTANT,,,D035,12254067,04/03/24,01/03/24,,II,24000002,",00","60,00",LT,"10129,2782",607757,"60,00",0,607757
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4710241,CO4710241,TRON;REMOVEDOR;CEMENTOCUÑETEX20LT,,,D035,12254067,04/03/24,01/03/24,,II,24000002,",00","45,00",LT,"40224,4287",1810099,"45,00",-1,1810098
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4610334,CO4610334,PROTECTOR;AUDITIVO;COPA,,,D033,12254067,04/03/24,01/03/24,,II,24000002,"5,00","1,00",UN,"85039,1818",85039,"6,00",339889,424928
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4610271,CO4610271,GUANTES;MOSQUETERO;CAUCHO,,,D033,12254067,04/03/24,01/03/24,,II,24000002,"23,00","9,00",PR,"18445,0000",166005,"32,00",802241,968246
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,5N11,CO4610375,FILTRO;MATERIAL;PARTICULADO5N11;3M,,,D033,12254067,04/03/24,01/03/24,,II,24000002,"11,00","43,00",UN,"8413,0755",361762,"54,00",88750,450512
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4610441,CO4610441,RETENEDOR;P/CARTUCHOS;3M,,,D033,12254067,04/03/24,01/03/24,,II,24000002,"88,00","86,00",UN,"7535,5541",648058,"174,00",653812,1301870
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4610603,CO4610603,TRAJE;TYVEK;STEELPRO;7730STEELGEN,,,D033,12254067,04/03/24,01/03/24,,II,24000002,"4,00","6,00",UN,"17374,0000",104244,"10,00",69496,173740
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO1510030,CO1510030,ACEITE;MOTOR;SAE;15W40API;CI-4;SL;14.86;AMARILLO,,,D009,12254067,04/03/24,01/03/24,,II,24000002,"5,00","10,00",GA,"57092,2000",570922,"15,00",285459,856381
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4611042,CO4611042,BOTA;CUERO;T-40;CON-PUNTERA,,,D030,12254067,04/03/24,01/03/24,,II,24000002,"4,00","1,00",PR,"71712,3750",71712,"5,00",352240,423952
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4611159,CO4611159,CAMIBUSO;TIPO;POLO;L;ROJO;C/REFLECTIVO,,,D030,12254067,04/03/24,01/03/24,,II,24000002,"24,00","2,00",UN,"42643,1767",85286,"26,00",1048151,1133437
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4611105,CO4611105,BOTA;PVC;CON-PUNTERA;T-41,,,D030,12254067,04/03/24,01/03/24,,II,24000002,"13,00","1,00",PR,"68219,4546",68219,"14,00",901994,970213
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4611036,CO4611036,BOTA;CUERO;T-34;CON-PUNTERA,,,D030,12254067,04/03/24,01/03/24,,II,24000002,"2,00","1,00",PR,"72530,5000",72531,"3,00",160591,233122
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4611044,CO4611044,BOTA;CUERO;T-42;CON-PUNTERA,,,D030,12254067,04/03/24,01/03/24,,II,24000002,"3,00","5,00",PR,"74256,0000",371280,"8,00",251238,622518
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO1510015,CO1510015,ACEITE;HIDRAULICO;HD;ISO-464.6;AMARILLO;CLARO;GALON,,,D010,12254067,04/03/24,01/03/24,,II,24000002,"10,00","20,00",GA,"47881,6121",957632,"30,00",472997,1430629
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4610416,CO4610416,PIEZA;RESPIRATORIA;MEDIA;CARASILICONA;7025;3M,,,D033,12254067,04/03/24,01/03/24,,II,24000002,"5,00","2,00",UN,"104221,6875",208443,"7,00",240659,449102
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,6003,CO4610366,CARTUCHO;VAPORES.ORGANICOS;GAS.ACIDO;6003;3M;UNIDAD,,,D033,12254067,04/03/24,01/03/24,,II,24000002,"20,00","11,00",UN,"47148,8760",518638,"31,00",989918,1508556
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4610235,CO4610235,GUANTE;NYLON;PALMA;RECUBIERTANITRILO,,,D033,12254067,04/03/24,01/03/24,,II,24000002,"17,00","14,00",PR,"7636,8050",106915,"31,00",132862,239777
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4610124,CO4610124,LENTE;CLARO;ANTIEMPAÑANTE,,,D033,12254067,04/03/24,01/03/24,,II,24000002,",00","24,00",UN,"7637,1263",183291,"24,00",0,183291
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO5310009,CO5310009,GEL;ANTIBACTERIAL;DISPENSADOR;LITRO,,,D035,12254067,04/03/24,01/03/24,,II,24000002,"3,00","47,00",LT,"16939,8179",796171,"50,00",50818,846989
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4710121,CO4710121,ESCOBILLON;PAJA;CERDAS.PLASTIC;PALO.MADERA,,,D035,12254067,04/03/24,01/03/24,,II,24000002,"30,00","15,00",UN,"4641,0000",69615,"45,00",107064,176679
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4710036,CO4710036,BOLSA;RECICLAR;PLASTIC;70X1000.70,,,D035,12254067,04/03/24,01/03/24,,II,24000002,",00","68,00",UN,"796,1465",54138,"68,00",0,54138
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO5310023,CO5310023,CAMISA;MUJER;L;AZUL;MANGA.LARGA,,,D030,12254067,04/03/24,01/03/24,,II,24000002,"5,00","2,00",UN,"48552,0000",97104,"7,00",243553,340657
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4611201,CO4611201,GORRA;DRIL;ROJA;BEISBOLERA,,,D030,12254067,04/03/24,01/03/24,,II,24000002,",00","3,00",UN,"10710,0000",32130,"3,00",0,32130
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4611213,CO4611213,JEAN;HOMBRE;OPERATIVO;T-32CINTA;REFLECTIVA;AZUL;LOGO,,,D030,12254067,04/03/24,01/03/24,,II,24000002,"20,00","2,00",UN,"38648,2215",77296,"22,00",785372,862668
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4611215,CO4611215,JEAN;HOMBRE;OPERATIVO;T-36CINTA;REFLECTIVA;AZUL;LOGO,,,D030,12254067,04/03/24,01/03/24,,II,24000002,"12,00","1,00",UN,"39270,0000",39270,"13,00",471240,510510
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4611217,CO4611217,JEAN;HOMBRE;OPERATIVO;T-40CINTA;REFLECTIVA;AZUL;LOGO,,,D030,12254067,04/03/24,01/03/24,,II,24000002,"1,00","1,00",UN,"39270,0000",39270,"2,00",39270,78540
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,,,D035,12254067,04/03/24,01/03/24,,II,24000002,"16374,00","10136,00",RL,"638,6301",6473155,"26510,00",10268083,16741238
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4700030,CO4700030,TRAPERO;METAL;MOPA;MICROFIBRA,,,D035,12254067,04/03/24,01/03/24,,II,24000002,"31,00","20,00",UN,"11932,4720",238649,"51,00",422004,660653
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO2502062,CO2502062,REFRIGERANTE;LARG.VIDA;RADIAD;TERPEL;VERDE,,,D015,12254067,04/03/24,01/03/24,,II,24000002,",00","6,00",GA,"89580,1468",537481,"6,00",1,537482
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO3100891,CO3100891,"ARANDELA;PLANA;INOX(SS);3/16""",,,D029,12254067,04/03/24,01/03/24,,II,24000002,"2000,00","1060,00",UN,"59,5000",63070,"3060,00",154700,217770
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4700065,CO4700065,BIO-ACTIVE;TRAMPA.GRASA;TRATAMIENTO;POLVO;UNDX1.5KG;WALEX,,,D004,12254067,04/03/24,01/03/24,,II,24000002,"4,00","4,00",UN,"449870,0000",1799480,"8,00",1799480,3598960
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4700066,CO4700066,BIO-ACTIVE;POZO.SEPTICO;TRATAMIENTO;POLVO.CAFE;BOLSA;WALEX,,,D004,12254067,04/03/24,01/03/24,,II,24000002,"3,00","4,00",UN,"231243,1667",924973,"7,00",693730,1618703
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4700072,CO4700072,QUIMICO;DESODORIZANTE;LIQUIDO;PORTATIL;TRUEX.80;ML,,,D004,12254067,04/03/24,01/03/24,,II,24000002,"134000,00","139500,00",ML,"58,1671",8114310,"273500,00",7302986,15417296
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO3101056,CO3101056,"REMACHE;SS;3/16""",,,D029,12254067,04/03/24,01/03/24,,II,24000002,"1250,00","600,00",UN,"130,9000",78540,"1850,00",1099261,1177801
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4700097,CO4700097,LIMPIADOR;MULTIUSOS;P/GRASAS.ANIMAL/VEGETAL;LITRO,,,D029,12254067,04/03/24,01/03/24,,II,24000002,"180,00","120,00",LT,"8130,0805",975610,"300,00",1399126,2374736
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4700098,CO4700098,SILICONA;EMULSIONADA;LITRO,,,D029,12254067,04/03/24,01/03/24,,II,24000002,"120,00","140,00",LT,"10995,6000",1539384,"260,00",1384467,2923851
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4002906,CO4002906,DIAFRAGMA;BOMBA;MANO;CAUCHO;BAÑO.PORTATIL,,,D015,12254067,04/03/24,01/03/24,,II,24000002,"50,00","49,00",UN,"32375,0000",1586375,"99,00",1666000,3252375
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO3101164,CO3101164,"ABRAZADERA;CREMALLERA;3/4""-1-1/4"";30-12;SS",,,D029,12254067,04/03/24,01/03/24,,II,24000002,"300,00","200,00",UN,"991,1000",198220,"500,00",785400,983620
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4002907,CO4002907,"MANGUERA;AIRE;VACIO;1""PLASTICA;CORRUGADA;BAÑO.PORTATIL;AZUL",,,D015,12254067,04/03/24,01/03/24,,II,24000002,"40,00","50,00",MT,"9384,3400",469217,"90,00",666400,1135617
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,10570,CO4700117,ASIENTO;WC;NEGRO;BIZCOCHO.SANIASPEN;GLACIER;BAÑO;PORTA;PLAST,,,D029,12254067,04/03/24,01/03/24,,II,24000002,"13,00","30,00",UN,"46806,6667",1404200,"43,00",608488,2012688
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4700135,CO4700135,BOLSA;PLASTICA;45X60CMCAL.1.;COLOR.NEGRO,,,D035,12254067,04/03/24,01/03/24,,II,24000002,"8338,00","4016,00",UN,"79,7300",320196,"12354,00",912842,1233038
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4610006,CO4610006,CASCO;SEGURIDAD;TIPO;II-EBARBUQUEJO;3PUNTOS,,,D033,12254139,04/03/24,01/03/24,,II,24000003,"3,00","6,00",UN,"66521,0000",399126,"9,00",198754,597880
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4710216,CO4710216,LIMPIADOR;QUIMIC;DESINCRUSTANT,,,D035,12254139,04/03/24,01/03/24,,II,24000003,",00","50,00",LT,"9793,3566",489668,"50,00",1,489669
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4610334,CO4610334,PROTECTOR;AUDITIVO;COPA,,,D033,12254139,04/03/24,01/03/24,,II,24000003,"10,00","1,00",UN,"49776,7573",49777,"11,00",653428,703205
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,5N11,CO4610375,FILTRO;MATERIAL;PARTICULADO5N11;3M,,,D033,12254139,04/03/24,01/03/24,,II,24000003,"12,00","14,00",UN,"7386,2610",103408,"26,00",91558,194966
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4610441,CO4610441,RETENEDOR;P/CARTUCHOS;3M,,,D033,12254139,04/03/24,01/03/24,,II,24000003,"25,00","10,00",UN,"7709,1217",77091,"35,00",185961,263052
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4611104,CO4611104,BOTA;PVC;CON-PUNTERA;T-40,,,D030,12254139,04/03/24,01/03/24,,II,24000003,"6,00","3,00",PR,"69530,4167",208591,"9,00",417182,625773
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4611105,CO4611105,BOTA;PVC;CON-PUNTERA;T-41,,,D030,12254139,04/03/24,01/03/24,,II,24000003,"5,00","10,00",PR,"68089,6288",680896,"15,00",342111,1023007
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4611106,CO4611106,BOTA;PVC;CON-PUNTERA;T-42,,,D030,12254139,04/03/24,01/03/24,,II,24000003,"2,00","4,00",PR,"67817,9901",271272,"6,00",136321,407593
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4611108,CO4611108,BOTA;PVC;CON-PUNTERA;T-44,,,D030,12254139,04/03/24,01/03/24,,II,24000003,"1,00","3,00",PR,"69530,5000",208592,"4,00",69530,278122
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4611077,CO4611077,BOTA;CUERO;CON-PUNTERA;T-42RESISTENTE;HIDROCARBUROS,,,D030,12254139,04/03/24,01/03/24,,II,24000003,"2,00","2,00",PR,"74256,0000",148512,"4,00",169985,318497
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4611075,CO4611075,BOTA;CUERO;CON-PUNTERA;T-40RESISTENTE;HIDROCARBUROS,,,D030,12254139,04/03/24,01/03/24,,II,24000003,",00","2,00",PR,"74256,0000",148512,"2,00",1,148513
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4611076,CO4611076,BOTA;CUERO;CON-PUNTERA;T-41RESISTENTE;HIDROCARBUROS,,,D030,12254139,04/03/24,01/03/24,,II,24000003,"2,00","5,00",PR,"74256,0000",371280,"7,00",158864,530144
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4611046,CO4611046,BOTA;CUERO;T-44;CON-PUNTERA,,,D030,12254139,04/03/24,01/03/24,,II,24000003,"4,00","5,00",PR,"74256,0000",371280,"9,00",297024,668304
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4611038,CO4611038,BOTA;CUERO;T-36;CON-PUNTERA,,,D030,12254139,04/03/24,01/03/24,,II,24000003,"2,00","2,00",PR,"66650,0000",133300,"4,00",147573,280873
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO1510015,CO1510015,ACEITE;HIDRAULICO;HD;ISO-464.6;AMARILLO;CLARO;GALON,,,D010,12254139,04/03/24,01/03/24,,II,24000003,"3,00","10,00",GA,"47299,6317",472996,"13,00",141900,614896
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO1510031,CO1510031,ACEITE;MOTOR;SAE;15W40API;CK-4;15;2;ROJO;GALON,,,D009,12254139,04/03/24,01/03/24,,II,24000003,",00","40,00",QT,"14272,8625",570915,"40,00",0,570915
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4710135,CO4710135,KIT;CONTROL;DERRAMES,,,D035,12254139,04/03/24,01/03/24,,II,24000003,",00","2,00",UN,"333752,0000",667504,"2,00",0,667504
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4610416,CO4610416,PIEZA;RESPIRATORIA;MEDIA;CARASILICONA;7025;3M,,,D033,12254139,04/03/24,01/03/24,,II,24000003,"5,00","5,00",UN,"109480,0000",547400,"10,00",532850,1080250
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,6003,CO4610366,CARTUCHO;VAPORES.ORGANICOS;GAS.ACIDO;6003;3M;UNIDAD,,,D033,12254139,04/03/24,01/03/24,,II,24000003,"25,00","22,00",UN,"44294,4015",974477,"47,00",934508,1908985
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4610235,CO4610235,GUANTE;NYLON;PALMA;RECUBIERTANITRILO,,,D033,12254139,04/03/24,01/03/24,,II,24000003,",00","13,00",PR,"9496,2083",123451,"13,00",2,123453
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4610259,CO4610259,GUANTE;VAQUETA;REFORZADO;PALMALARGO,,,D033,12254139,04/03/24,01/03/24,,II,24000003,"20,00","10,00",PR,"13746,8750",137469,"30,00",254791,392260
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4610269,CO4610269,GUANTES;LATEX;CAJA,,,D033,12254139,04/03/24,01/03/24,,II,24000003,",00","3,00",UN,"26775,0000",80325,"3,00",0,80325
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4710036,CO4710036,BOLSA;RECICLAR;PLASTIC;70X1000.70,,,D035,12254139,04/03/24,01/03/24,,II,24000003,"470,00","750,00",UN,"576,3170",432238,"1220,00",270869,703107
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4611201,CO4611201,GORRA;DRIL;ROJA;BEISBOLERA,,,D030,12254139,04/03/24,01/03/24,,II,24000003,"1,00","1,00",UN,"10710,0000",10710,"2,00",10710,21420
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4611215,CO4611215,JEAN;HOMBRE;OPERATIVO;T-36CINTA;REFLECTIVA;AZUL;LOGO,,,D030,12254139,04/03/24,01/03/24,,II,24000003,",00","1,00",UN,"39270,0000",39270,"1,00",0,39270
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4611218,CO4611218,JEAN;HOMBRE;OPERATIVO;T-42CINTA;REFLECTIVA;AZUL;LOGO,,,D030,12254139,04/03/24,01/03/24,,II,24000003,"2,00","4,00",UN,"34272,0000",137088,"6,00",68544,205632
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4611323,CO4611323,TRAJE;IMPERMEABLE;LDOS-PIEZAS;CALIBRE 16,,,D033,12254139,04/03/24,01/03/24,,II,24000003,",00","2,00",UN,"43241,0000",86482,"2,00",0,86482
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,,,D035,12254139,04/03/24,01/03/24,,II,24000003,"5800,00","8881,00",RL,"625,9102",5558708,"14681,00",3635872,9194580
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO1413507,CO1413507,TOALLA;PAPEL;ECONOMICA;Z,,,D035,12254139,04/03/24,01/03/24,,II,24000003,"85,00","63,00",UN,"4569,8850",287903,"148,00",391957,679860
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO4700072,CO4700072,QUIMICO;DESODORIZANTE;LIQUIDO;PORTATIL;TRUEX.80;ML,,,D004,12254139,04/03/24,01/03/24,,II,24000003,"42000,00","83000,00",ML,"58,1671",4827869,"125000,00",2311436,7139305
